date,symbol,eps,epsestimated,time,revenue,revenueestimated,updatedfromdate,fiscaldateending,ticker,time_raw,is_amc,is_bmo
2003-01-21,USB,0.48,0.48,bmo,3311900000.0,3143300000.0,2025-12-04,2002-12-31,USB,bmo,False,True
2003-04-15,USB,0.48,0.47,bmo,3298400000.0,3070177083.0,2025-12-04,2003-03-31,USB,bmo,False,True
2003-07-15,USB,0.5,0.49,bmo,3264800000.0,3199504000.0,2025-12-04,2003-06-30,USB,bmo,False,True
2003-10-21,USB,0.51,0.51,bmo,2995900000.0,2995900000.0,2025-12-04,2003-09-30,USB,bmo,False,True
2004-01-20,USB,0.5,0.51,bmo,3003100000.0,3168222000.0,2025-12-04,2003-12-31,USB,bmo,False,True
2004-04-20,USB,0.52,0.51,bmo,3090100000.0,3030675000.0,2025-12-04,2004-03-31,USB,bmo,False,True
2004-07-20,USB,0.54,0.53,bmo,3014100000.0,2958283333.0,2025-12-04,2004-06-30,USB,bmo,False,True
2004-10-19,USB,0.56,0.56,bmo,3299000000.0,3298600000.0,2025-12-04,2004-09-30,USB,bmo,False,True
2005-01-18,USB,0.56,0.57,bmo,3227700000.0,3285337499.0,2025-12-04,2004-12-31,USB,bmo,False,True
2005-04-19,USB,0.57,0.57,bmo,3126000000.0,3126000000.0,2025-12-04,2005-03-31,USB,bmo,False,True
2005-07-19,USB,0.6,0.59,bmo,3295000000.0,3240083333.0,2025-12-04,2005-06-30,USB,bmo,False,True
2005-10-18,USB,0.62,0.61,bmo,3358000000.0,3303838709.0,2025-12-04,2005-09-30,USB,bmo,False,True
2006-03-07,USB,0.626,,bmo,4379000000.0,,2025-12-04,2005-12-31,USB,bmo,False,True
2006-04-18,USB,0.63,0.62,bmo,3329000000.0,3276158730.0,2025-12-04,2006-03-31,USB,bmo,False,True
2006-07-18,USB,0.66,0.64,bmo,3441000000.0,3336727272.0,2025-12-04,2006-06-30,USB,bmo,False,True
2006-10-17,USB,0.66,0.66,bmo,3408000000.0,3408000000.0,2025-12-04,2006-09-30,USB,bmo,False,True
2007-01-16,USB,0.66,0.67,bmo,3409000000.0,3460651515.0,2025-12-04,2006-12-31,USB,bmo,False,True
2007-04-17,USB,0.63,0.65,bmo,3372000000.0,3479047619.0,2025-12-04,2007-03-31,USB,bmo,False,True
2007-07-17,USB,0.65,0.67,bmo,3487000000.0,3625215384.0,2025-12-04,2007-06-30,USB,bmo,False,True
2007-10-16,USB,0.67,0.66,bmo,3544000000.0,3491104477.0,2025-12-04,2007-09-30,USB,bmo,False,True
2008-01-15,USB,0.53,0.59,bmo,3518000000.0,3954113207.0,2025-12-04,2007-12-31,USB,bmo,False,True
2008-04-15,USB,0.62,0.61,bmo,3571000000.0,3784951612.0,2025-12-04,2008-03-31,USB,bmo,False,True
2008-07-15,USB,0.53,0.59,bmo,4616000000.0,4193452830.0,2025-12-04,2008-06-30,USB,bmo,False,True
2008-10-21,USB,0.32,0.47,bmo,4158000000.0,4912968750.0,2025-12-04,2008-09-30,USB,bmo,False,True
2009-01-21,USB,0.15,0.22,bmo,4604000000.0,4724363636.0,2025-12-04,2008-12-31,USB,bmo,False,True
2009-04-21,USB,0.24,0.2,bmo,3552000000.0,3195833333.0,2025-12-04,2009-03-31,USB,bmo,False,True
2009-07-22,USB,0.12,0.1,bmo,3797000000.0,3424166666.0,2025-12-04,2009-06-30,USB,bmo,False,True
2009-10-21,USB,0.3,0.27,bmo,4200000000.0,3780000000.0,2025-12-04,2009-09-30,USB,bmo,False,True
2010-01-20,USB,0.3,0.29,bmo,5259000000.0,4181800000.0,2025-12-04,2009-12-31,USB,bmo,False,True
2010-04-20,USB,0.34,0.34,bmo,4270000000.0,4270000000.0,2025-12-04,2010-03-31,USB,bmo,False,True
2010-07-21,USB,0.45,0.38,bmo,4467000000.0,3772133333.0,2025-12-04,2010-06-30,USB,bmo,False,True
2010-10-20,USB,0.45,0.43,bmo,4534000000.0,4332488888.0,2025-12-04,2010-09-30,USB,bmo,False,True
2011-01-19,USB,0.49,0.46,bmo,4668000000.0,4382204081.0,2025-12-04,2010-12-31,USB,bmo,False,True
2011-04-19,USB,0.52,0.49,bmo,4470000000.0,4206461538.0,2025-12-04,2011-03-31,USB,bmo,False,True
2011-07-20,USB,0.6,0.53,bmo,4634000000.0,4093366666.0,2025-12-04,2011-06-30,USB,bmo,False,True
2011-10-19,USB,0.64,0.62,bmo,4746000000.0,4588968750.0,2025-12-04,2011-09-30,USB,bmo,False,True
2012-01-18,USB,0.64,0.63,bmo,4739000000.0,4969125000.0,2025-12-04,2011-12-31,USB,bmo,False,True
2012-04-17,USB,0.67,0.64,bmo,4873000000.0,4654805970.0,2025-12-04,2012-03-31,USB,bmo,False,True
2012-07-18,USB,0.73,0.7,bmo,5013000000.0,4806986301.0,2025-12-04,2012-06-30,USB,bmo,False,True
2012-10-17,USB,0.74,0.74,bmo,5122000000.0,5122000000.0,2025-12-04,2012-09-30,USB,bmo,False,True
2013-01-16,USB,0.75,0.75,bmo,4992000000.0,5056000000.0,2025-12-04,2012-12-31,USB,bmo,False,True
2013-04-16,USB,0.73,0.73,bmo,4818000000.0,4818000000.0,2025-12-04,2013-03-31,USB,bmo,False,True
2013-07-17,USB,0.76,0.76,bmo,4892000000.0,4892000000.0,2025-12-04,2013-06-30,USB,bmo,False,True
2013-10-16,USB,0.76,0.76,bmo,4835000000.0,4835000000.0,2025-12-04,2013-09-30,USB,bmo,False,True
2014-01-22,USB,0.76,0.75,bmo,4833000000.0,4769407894.0,2025-12-04,2013-12-31,USB,bmo,False,True
2014-04-16,USB,0.73,0.73,bmo,4758000000.0,4758000000.0,2025-12-04,2014-03-31,USB,bmo,False,True
2014-07-16,USB,0.78,0.77,bmo,5133000000.0,5067192307.0,2025-12-04,2014-06-30,USB,bmo,False,True
2014-10-22,USB,0.78,0.78,bmo,4934000000.0,4934000000.0,2025-12-04,2014-09-30,USB,bmo,False,True
2015-01-21,USB,0.79,0.77,bmo,5114000000.0,4984531645.0,2025-12-04,2014-12-31,USB,bmo,False,True
2015-04-15,USB,0.76,0.76,bmo,4852000000.0,4852000000.0,2025-12-04,2015-03-31,USB,bmo,False,True
2015-07-15,USB,0.8,0.8,bmo,4988000000.0,4988000000.0,2025-12-04,2015-06-30,USB,bmo,False,True
2015-10-15,USB,0.81,0.81,bmo,5094000000.0,5094000000.0,2025-12-04,2015-09-30,USB,bmo,False,True
2016-01-15,USB,0.79,0.79,bmo,5159000000.0,5159000000.0,2025-12-04,2015-12-31,USB,bmo,False,True
2016-04-20,USB,0.76,0.76,bmo,4984000000.0,4984000000.0,2025-12-04,2016-03-31,USB,bmo,False,True
2016-07-15,USB,0.82,0.8,bmo,5397000000.0,5201927710.0,2025-12-04,2016-06-30,USB,bmo,False,True
2016-10-19,USB,0.84,0.83,bmo,5338000000.0,5274452380.0,2025-12-04,2016-09-30,USB,bmo,False,True
2017-01-18,USB,0.82,0.81,bmo,5386000000.0,5320317073.0,2025-12-04,2016-12-31,USB,bmo,False,True
2017-04-19,USB,0.82,0.8,bmo,5239000000.0,5111219512.0,2025-12-04,2017-03-31,USB,bmo,False,True
2017-07-19,USB,0.85,0.84,bmo,5397000000.0,5333505882.0,2025-12-04,2017-06-30,USB,bmo,False,True
2017-10-18,USB,0.88,0.88,bmo,5516000000.0,5516000000.0,2025-12-04,2017-09-30,USB,bmo,False,True
2018-01-17,USB,0.88,0.87,bmo,5585000000.0,5481988636.0,2025-12-04,2017-12-31,USB,bmo,False,True
2018-04-18,USB,0.95,0.94,bmo,5440000000.0,5383333333.0,2025-12-04,2018-03-31,USB,bmo,False,True
2018-07-18,USB,1.02,1.0,bmo,5611000000.0,5500980392.0,2025-12-04,2018-06-30,USB,bmo,False,True
2018-10-17,USB,1.06,1.04,bmo,5669000000.0,5615518867.0,2025-12-04,2018-09-30,USB,bmo,False,True
2019-01-16,USB,1.07,1.06,bmo,5461000000.0,5746785046.0,2025-12-04,2018-12-31,USB,bmo,False,True
2019-04-17,USB,1.0,1.0,bmo,5550000000.0,5550000000.0,2025-12-04,2019-03-31,USB,bmo,False,True
2019-07-17,USB,1.09,1.07,bmo,5795000000.0,5688669724.0,2025-12-04,2019-06-30,USB,bmo,False,True
2019-10-16,USB,1.15,1.11,bmo,5895000000.0,5689956521.0,2025-12-04,2019-09-30,USB,bmo,False,True
2020-01-15,USB,1.08,1.08,bmo,6691000000.0,6771600000.0,2025-12-04,2019-12-31,USB,bmo,False,True
2020-04-15,USB,0.72,0.58,bmo,5748000000.0,4630333333.0,2025-12-04,2020-03-31,USB,bmo,False,True
2020-07-15,USB,0.41,0.22,bmo,5814000000.0,4415006250.0,2025-12-04,2020-06-30,USB,bmo,False,True
2020-10-14,USB,0.99,0.91,bmo,5939000000.0,5416890109.0,2025-12-04,2020-09-30,USB,bmo,False,True
2021-01-20,USB,0.95,0.95,bmo,5725000000.0,5717000000.0,2025-12-04,2020-12-31,USB,bmo,False,True
2021-04-15,USB,1.45,0.96,bmo,5444000000.0,4397731249.0,2025-12-04,2021-03-31,USB,bmo,False,True
2021-07-15,USB,1.28,1.14,bmo,5756000000.0,5620060000.0,2025-12-04,2021-06-30,USB,bmo,False,True
2021-10-14,USB,1.3,1.16,bmo,5864000000.0,5789960000.0,2025-12-04,2021-09-30,USB,bmo,False,True
2022-01-19,USB,1.07,1.1,bmo,5657000000.0,5618380000.0,2025-12-04,2021-12-31,USB,bmo,False,True
2022-04-14,USB,0.99,0.94,bmo,5569000000.0,5562596197.0,2025-12-04,2022-03-31,USB,bmo,False,True
2022-07-15,USB,1.09,1.07,bmo,5983000000.0,5913588262.0,2025-12-04,2022-06-30,USB,bmo,False,True
2022-10-14,USB,1.18,1.17,bmo,6296000000.0,6239905499.0,2025-12-04,2022-09-30,USB,bmo,False,True
2023-01-25,USB,1.2,1.11,bmo,6336000000.0,6623747741.0,2025-12-04,2022-12-31,USB,bmo,False,True
2023-04-19,USB,1.16,1.12,bmo,7141000000.0,7124460000.0,2025-12-04,2023-03-31,USB,bmo,False,True
2023-07-19,USB,1.12,1.13,bmo,7141000000.0,7151460000.0,2025-12-04,2023-06-30,USB,bmo,False,True
2023-10-18,USB,1.05,1.02,bmo,7000000000.0,7021910000.0,2025-12-04,2023-09-30,USB,bmo,False,True
2024-01-17,USB,0.99,0.99,bmo,6731000000.0,6850780000.0,2025-12-04,2023-12-31,USB,bmo,False,True
2024-04-17,USB,0.9,0.88,bmo,6685000000.0,6712249438.0,2025-12-04,2024-03-31,USB,bmo,False,True
2024-07-17,USB,0.98,0.94,bmo,6838000000.0,6810022802.0,2025-12-04,2024-06-30,USB,bmo,False,True
2024-10-16,USB,1.03,0.99,bmo,6833000000.0,6900117355.0,2025-12-04,2024-09-30,USB,bmo,False,True
2025-01-16,USB,1.07,1.04,bmo,6979000000.0,7002377080.0,2025-12-04,2024-12-31,USB,bmo,False,True
2025-04-16,USB,1.03,0.979,bmo,6928000000.0,6908523606.0,2025-12-04,2025-03-31,USB,bmo,False,True
2025-07-17,USB,1.11,1.07,bmo,6975000000.0,7047241169.0,2025-12-04,2025-06-30,USB,bmo,False,True
2025-10-16,USB,1.22,1.13,bmo,7300000000.0,7167147113.0,2026-01-16,2025-09-30,USB,bmo,False,True
2026-01-20,USB,1.26,1.19,bmo,7362000000.0,7315732000.0,2026-04-17,2025-12-31,USB,bmo,False,True
2026-04-16,USB,1.18,1.14,bmo,7288000000.0,7280592000.0,2026-04-17,2026-03-31,USB,bmo,False,True
2026-07-16,USB,,1.25,bmo,,7538069000.0,2026-04-17,2026-06-30,USB,bmo,False,True
2026-10-15,USB,,1.31,bmo,,7767553000.0,2026-04-17,2026-09-30,USB,bmo,False,True
2027-01-19,USB,,1.35,bmo,,7834747000.0,2026-04-17,2026-12-31,USB,bmo,False,True
2006-06-29,V,0.04471,,amc,735990000.0,,2025-04-25,2006-06-30,V,amc,True,False
2006-09-29,V,0.0404,,amc,744707000.0,,2025-04-25,2006-09-30,V,amc,True,False
2006-12-30,V,0.0728,,amc,845000000.0,,2025-04-25,2006-12-31,V,amc,True,False
2007-03-30,V,0.06392,,amc,813000000.0,,2025-04-25,2007-03-31,V,amc,True,False
2007-06-29,V,0.07919,,amc,941000000.0,,2025-04-25,2007-06-30,V,amc,True,False
2007-12-21,V,-0.56643,,amc,991045000.0,,2025-04-25,2007-09-30,V,amc,True,False
2008-04-28,V,0.13,0.11,bmo,1488000000.0,1229461538.0,2025-04-25,2007-12-31,V,bmo,False,True
2008-05-13,V,0.1009,,amc,1453000000.0,,2025-04-25,2008-03-31,V,amc,True,False
2008-07-30,V,0.15,0.12,bmo,1613000000.0,1290400000.0,2025-04-25,2008-06-30,V,bmo,False,True
2008-10-29,V,0.14,0.14,bmo,1709000000.0,1709000000.0,2025-04-25,2008-09-30,V,bmo,False,True
2009-02-04,V,0.2,0.17,bmo,1739000000.0,1478150000.0,2025-04-25,2008-12-31,V,bmo,False,True
2009-04-29,V,0.18,0.16,bmo,1647000000.0,1464000000.0,2025-04-25,2009-03-31,V,bmo,False,True
2009-07-29,V,0.17,0.16,amc,1646000000.0,1549176470.0,2025-04-25,2009-06-30,V,amc,True,False
2009-10-27,V,0.19,0.18,amc,1879000000.0,1780105263.0,2025-04-25,2009-09-30,V,amc,True,False
2010-02-03,V,0.26,0.23,amc,1960000000.0,1733846153.0,2025-04-25,2009-12-31,V,amc,True,False
2010-04-28,V,0.24,0.23,amc,1959000000.0,1877375000.0,2025-04-25,2010-03-31,V,amc,True,False
2010-07-28,V,0.24,0.23,amc,2029000000.0,1944458333.0,2025-04-25,2010-06-30,V,amc,True,False
2010-10-27,V,0.27,0.24,amc,2117000000.0,1881777777.0,2025-04-25,2010-09-30,V,amc,True,False
2011-02-02,V,0.31,0.3,amc,2238000000.0,2165806451.0,2025-04-25,2010-12-31,V,amc,True,False
2011-05-05,V,0.31,0.3,amc,2245000000.0,2172580645.0,2025-04-25,2011-03-31,V,amc,True,False
2011-07-27,V,0.32,0.31,amc,2322000000.0,2249437500.0,2025-04-25,2011-06-30,V,amc,True,False
2011-10-26,V,0.32,0.31,amc,2383000000.0,2308531250.0,2025-04-25,2011-09-30,V,amc,True,False
2012-02-08,V,0.37,0.36,amc,2547000000.0,2478162162.0,2025-04-25,2011-12-31,V,amc,True,False
2012-05-02,V,0.4,0.38,amc,2578000000.0,2449100000.0,2025-04-25,2012-03-31,V,amc,True,False
2012-07-25,V,-0.69,0.36,amc,2565000000.0,2367692307.0,2025-04-25,2012-06-30,V,amc,True,False
2012-10-31,V,0.39,0.37,amc,2731000000.0,2590948717.0,2025-04-25,2012-09-30,V,amc,True,False
2013-02-06,V,0.46,0.45,amc,2846000000.0,2784130434.0,2025-04-25,2012-12-31,V,amc,True,False
2013-05-01,V,0.48,0.45,amc,2958000000.0,2773125000.0,2025-04-25,2013-03-31,V,amc,True,False
2013-07-24,V,0.47,0.45,amc,3001000000.0,2873297872.0,2025-04-25,2013-06-30,V,amc,True,False
2013-10-30,V,0.46,0.46,amc,2973000000.0,2973000000.0,2025-04-25,2013-09-30,V,amc,True,False
2014-01-30,V,0.55,0.54,bmo,3155000000.0,3097636363.0,2025-04-25,2013-12-31,V,bmo,False,True
2014-04-24,V,0.55,0.55,amc,3163000000.0,3163000000.0,2025-04-25,2014-03-31,V,amc,True,False
2014-07-24,V,0.54,0.52,amc,3155000000.0,3038148148.0,2025-04-25,2014-06-30,V,amc,True,False
2014-10-29,V,0.55,0.52,amc,3229000000.0,3111581818.0,2025-04-25,2014-09-30,V,amc,True,False
2015-01-29,V,0.63,0.62,amc,3382000000.0,3328317460.0,2025-04-25,2014-12-31,V,amc,True,False
2015-04-30,V,0.63,0.62,amc,3409000000.0,3354888888.0,2025-04-25,2015-03-31,V,amc,True,False
2015-07-23,V,0.63,0.59,amc,3518000000.0,2804891891.0,2025-04-25,2015-06-30,V,amc,True,False
2015-11-02,V,0.62,0.63,bmo,3571000000.0,3628596774.0,2025-04-25,2015-09-30,V,bmo,False,True
2016-01-28,V,0.69,0.68,amc,3565000000.0,3513333333.0,2025-04-25,2015-12-31,V,amc,True,False
2016-04-21,V,0.68,0.67,amc,3626000000.0,3572676470.0,2025-04-25,2016-03-31,V,amc,True,False
2016-07-21,V,0.69,0.67,amc,3630000000.0,3472173913.0,2025-04-25,2016-06-30,V,amc,True,False
2016-10-24,V,0.78,0.73,amc,4261000000.0,3987858974.0,2025-04-25,2016-09-30,V,amc,True,False
2017-02-02,V,0.86,0.78,amc,4461000000.0,4046023255.0,2025-04-25,2016-12-31,V,amc,True,False
2017-04-20,V,0.86,0.79,amc,4477000000.0,4112593023.0,2025-04-25,2017-03-31,V,amc,True,False
2017-07-20,V,0.86,0.81,amc,4565000000.0,4299593023.0,2025-04-25,2017-06-30,V,amc,True,False
2017-10-25,V,0.9,0.85,bmo,4855000000.0,4585277777.0,2025-04-25,2017-09-30,V,bmo,False,True
2018-02-01,V,1.08,0.99,amc,4862000000.0,4456833333.0,2025-04-25,2017-12-31,V,amc,True,False
2018-04-25,V,1.11,1.02,amc,5073000000.0,4661675675.0,2025-04-25,2018-03-31,V,amc,True,False
2018-07-25,V,1.2,1.09,amc,5240000000.0,4759666666.0,2025-04-25,2018-06-30,V,amc,True,False
2018-10-24,V,1.21,1.2,amc,5434000000.0,5389090909.0,2025-04-25,2018-09-30,V,amc,True,False
2019-01-30,V,1.3,1.25,amc,5506000000.0,5294230769.0,2025-04-25,2018-12-31,V,amc,True,False
2019-04-24,V,1.31,1.24,amc,5494000000.0,5200427480.0,2025-04-25,2019-03-31,V,amc,True,False
2019-07-23,V,1.37,1.32,amc,5840000000.0,5626861313.0,2025-04-25,2019-06-30,V,amc,True,False
2019-10-24,V,1.47,1.43,amc,6137000000.0,5970006802.0,2025-04-25,2019-09-30,V,amc,True,False
2020-01-30,V,1.46,1.46,amc,6054000000.0,6054000000.0,2025-04-25,2019-12-31,V,amc,True,False
2020-04-30,V,1.38,1.35,amc,5854000000.0,5726739130.0,2025-04-25,2020-03-31,V,amc,True,False
2020-07-28,V,1.07,1.03,amc,4837000000.0,4656177570.0,2025-04-25,2020-06-30,V,amc,True,False
2020-10-28,V,1.12,1.09,amc,5101000000.0,16553401785.0,2025-04-25,2020-09-30,V,amc,True,False
2021-01-28,V,1.42,1.28,amc,5687000000.0,5528260000.0,2025-04-25,2020-12-31,V,amc,True,False
2021-04-27,V,1.38,1.27,amc,5729000000.0,5542250000.0,2025-04-25,2021-03-31,V,amc,True,False
2021-07-27,V,1.49,1.35,amc,6130000000.0,6526260000.0,2025-04-25,2021-06-30,V,amc,True,False
2021-10-26,V,1.62,1.54,amc,6559000000.0,6511100000.0,2025-04-25,2021-09-30,V,amc,True,False
2022-01-27,V,1.81,1.7,amc,7059000000.0,6602241176.0,2025-04-25,2021-12-31,V,amc,True,False
2022-04-26,V,1.79,1.65,amc,7189000000.0,6832936649.0,2025-04-25,2022-03-31,V,amc,True,False
2022-07-26,V,1.98,1.75,amc,7275000000.0,7076579410.0,2025-04-25,2022-06-30,V,amc,True,False
2022-10-25,V,1.93,1.86,amc,7787000000.0,7554182372.0,2025-04-25,2022-09-30,V,amc,True,False
2023-01-26,V,2.18,2.01,amc,7936000000.0,7702909080.0,2025-04-25,2022-12-31,V,amc,True,False
2023-04-25,V,2.09,1.99,amc,7985000000.0,7791230000.0,2025-04-25,2023-03-31,V,amc,True,False
2023-07-25,V,2.16,2.12,amc,8123000000.0,8064040000.0,2025-04-25,2023-06-30,V,amc,True,False
2023-10-24,V,2.33,2.24,amc,8609000000.0,8561120000.0,2025-04-25,2023-09-30,V,amc,True,False
2024-01-25,V,2.41,2.34,amc,8634000000.0,8540650000.0,2025-04-25,2023-12-31,V,amc,True,False
2024-04-23,V,2.51,2.44,amc,8775000000.0,8620904071.0,2025-04-25,2024-03-31,V,amc,True,False
2024-07-23,V,2.42,2.42,amc,8900000000.0,8918546662.0,2025-04-25,2024-06-30,V,amc,True,False
2024-10-29,V,2.71,2.58,amc,9617000000.0,9485071952.0,2025-04-25,2024-09-30,V,amc,True,False
2025-01-30,V,2.75,2.66,amc,9510000000.0,9348406752.0,2025-04-30,2024-12-31,V,amc,True,False
2025-04-29,V,2.76,2.68,amc,9594000000.0,9551392546.0,2025-07-29,2025-03-31,V,amc,True,False
2025-07-29,V,2.98,2.85,amc,10172000000.0,9847707112.0,2025-10-29,2025-06-30,V,amc,True,False
2025-10-28,V,2.98,2.97,amc,10724000000.0,10618837361.0,2026-01-28,2025-09-30,V,amc,True,False
2026-01-29,V,3.17,3.14,amc,10901000000.0,10687990000.0,2026-04-17,2025-12-31,V,amc,True,False
2026-04-28,V,,3.09,amc,,10744810000.0,2026-04-17,2026-03-30,V,amc,True,False
1985-09-29,VZ,0.36,,bmo,2330100000.0,,2025-04-25,1985-09-30,VZ,bmo,False,True
1985-12-30,VZ,0.3425,,bmo,9084200000.0,,2025-04-25,1985-12-31,VZ,bmo,False,True
1986-03-30,VZ,0.37,,bmo,2358800000.0,,2025-04-25,1986-03-31,VZ,bmo,False,True
1986-06-29,VZ,0.39,,bmo,2472900000.0,,2025-04-25,1986-06-30,VZ,bmo,False,True
1986-09-29,VZ,0.38,,bmo,2486400000.0,,2025-04-25,1986-09-30,VZ,bmo,False,True
1986-12-30,VZ,0.3675,,bmo,9920800000.0,,2025-04-25,1986-12-31,VZ,bmo,False,True
1987-03-30,VZ,0.39,,bmo,2464800000.0,,2025-04-25,1987-03-31,VZ,bmo,False,True
1987-06-29,VZ,0.41,,bmo,2640300000.0,,2025-04-25,1987-06-30,VZ,bmo,False,True
1987-09-29,VZ,0.41,,bmo,2590000000.0,,2025-04-25,1987-09-30,VZ,bmo,False,True
1987-12-30,VZ,0.39,,bmo,10298400000.0,,2025-04-25,1987-12-31,VZ,bmo,False,True
1988-03-30,VZ,0.42,,bmo,2633700000.0,,2025-04-25,1988-03-31,VZ,bmo,False,True
1988-06-29,VZ,0.44,,bmo,2719500000.0,,2025-04-25,1988-06-30,VZ,bmo,False,True
1988-09-29,VZ,0.43,,bmo,2755300000.0,,2025-04-25,1988-09-30,VZ,bmo,False,True
1988-12-30,VZ,0.4175,,bmo,10880100000.0,,2025-04-25,1988-12-31,VZ,bmo,False,True
1989-03-30,VZ,0.42,,bmo,2768300000.0,,2025-04-25,1989-03-31,VZ,bmo,False,True
1989-06-29,VZ,0.44,,bmo,2882200000.0,,2025-04-25,1989-06-30,VZ,bmo,False,True
1989-09-29,VZ,0.43,,bmo,2909400000.0,,2025-04-25,1989-09-30,VZ,bmo,False,True
1989-12-30,VZ,0.34,,bmo,11448600000.0,,2025-04-25,1989-12-31,VZ,bmo,False,True
1990-03-30,VZ,0.45,,bmo,3018600000.0,,2025-04-25,1990-03-31,VZ,bmo,False,True
1990-06-29,VZ,0.46,,bmo,3075500000.0,,2025-04-25,1990-06-30,VZ,bmo,False,True
1990-09-29,VZ,0.46,,bmo,3098700000.0,,2025-04-25,1990-09-30,VZ,bmo,False,True
1990-12-30,VZ,0.307,,bmo,3105200000.0,,2025-04-25,1990-12-31,VZ,bmo,False,True
1991-03-30,VZ,0.46,,bmo,2995700000.0,,2025-04-25,1991-03-31,VZ,bmo,False,True
1991-06-29,VZ,0.46,,bmo,3081400000.0,,2025-04-25,1991-06-30,VZ,bmo,False,True
1991-09-29,VZ,0.49,,bmo,3104000000.0,,2025-04-25,1991-09-30,VZ,bmo,False,True
1991-12-30,VZ,0.3082,,bmo,3098600000.0,,2025-04-25,1991-12-31,VZ,bmo,False,True
1992-03-30,VZ,0.46,,bmo,3019200000.0,,2025-04-25,1992-03-31,VZ,bmo,False,True
1992-06-29,VZ,0.35,,bmo,3149000000.0,,2025-04-25,1992-06-30,VZ,bmo,False,True
1992-12-30,VZ,0.3677,,bmo,3254200000.0,,2025-04-25,1992-12-31,VZ,bmo,False,True
1993-01-22,VZ,0.38,0.38,bmo,3167000000.0,,2025-04-25,1992-09-30,VZ,bmo,False,True
1993-04-20,VZ,0.43,0.43,bmo,3163300000.0,,2025-04-25,1993-03-31,VZ,bmo,False,True
1993-07-20,VZ,0.46,0.43,bmo,3220100000.0,,2025-04-25,1993-06-30,VZ,bmo,False,True
1993-10-19,VZ,0.44,0.43,bmo,3289600000.0,,2025-04-25,1993-09-30,VZ,bmo,False,True
1994-01-21,VZ,0.39,0.41,bmo,3317200000.0,,2025-04-25,1993-12-31,VZ,bmo,False,True
1994-04-20,VZ,0.46,0.43,bmo,3373200000.0,,2025-04-25,1994-03-31,VZ,bmo,False,True
1994-07-20,VZ,0.48,0.46,bmo,3394100000.0,,2025-04-25,1994-06-30,VZ,bmo,False,True
1994-10-19,VZ,0.46,0.45,bmo,3415300000.0,,2025-04-25,1994-09-30,VZ,bmo,False,True
1995-01-23,VZ,0.38,0.4,bmo,3608800000.0,,2025-04-25,1994-12-31,VZ,bmo,False,True
1995-04-20,VZ,0.48,0.48,bmo,3449700000.0,,2025-04-25,1995-03-31,VZ,bmo,False,True
1995-07-20,VZ,0.51,0.5,bmo,3564500000.0,,2025-04-25,1995-06-30,VZ,bmo,False,True
1995-10-19,VZ,0.51,0.49,bmo,3261100000.0,,2025-04-25,1995-09-30,VZ,bmo,False,True
1996-01-23,VZ,0.45,0.44,bmo,3154200000.0,,2025-04-25,1995-12-31,VZ,bmo,False,True
1996-04-18,VZ,0.54,0.53,bmo,3207600000.0,,2025-04-25,1996-03-31,VZ,bmo,False,True
1996-07-18,VZ,0.56,0.55,bmo,3223600000.0,,2025-04-25,1996-06-30,VZ,bmo,False,True
1996-10-17,VZ,0.55,0.55,bmo,7376600000.0,,2025-04-25,1996-09-30,VZ,bmo,False,True
1997-01-21,VZ,0.49,0.49,bmo,3316500000.0,3316500000.0,2025-04-25,1996-12-31,VZ,bmo,False,True
1997-04-17,VZ,0.59,0.58,bmo,7416500000.0,12506372881.0,2025-04-25,1997-03-31,VZ,bmo,False,True
1997-07-22,VZ,0.59,0.58,bmo,7707800000.0,13201389830.0,2025-04-25,1997-06-30,VZ,bmo,False,True
1997-10-22,VZ,0.63,0.62,bmo,7373900000.0,13142031746.0,2025-04-25,1997-09-30,VZ,bmo,False,True
1998-01-21,VZ,0.62,0.63,bmo,7695700000.0,7817853968.0,2025-04-25,1997-12-31,VZ,bmo,False,True
1998-04-23,VZ,0.66,0.66,bmo,7651000000.0,13562000000.0,2025-04-25,1998-03-31,VZ,bmo,False,True
1998-07-23,VZ,0.68,0.68,bmo,7928000000.0,14207000000.0,2025-04-25,1998-06-30,VZ,bmo,False,True
1998-10-21,VZ,0.69,0.68,bmo,7910000000.0,14191304347.0,2025-04-25,1998-09-30,VZ,bmo,False,True
1999-01-27,VZ,0.69,0.69,bmo,8077100000.0,8077100000.0,2025-04-25,1998-12-31,VZ,bmo,False,True
1999-04-22,VZ,0.72,0.73,bmo,7967000000.0,8076136986.0,2025-04-25,1999-03-31,VZ,bmo,False,True
1999-07-21,VZ,0.74,0.75,bmo,14513000000.0,14709121621.0,2025-04-25,1999-06-30,VZ,bmo,False,True
1999-10-20,VZ,0.76,0.76,bmo,14655000000.0,8304000000.0,2025-04-25,1999-09-30,VZ,bmo,False,True
2000-01-24,VZ,0.77,0.77,bmo,8608000000.0,8608000000.0,2025-04-25,1999-12-31,VZ,bmo,False,True
2000-04-25,VZ,0.8,0.8,bmo,14532000000.0,14532000000.0,2025-04-25,2000-03-31,VZ,bmo,False,True
2000-08-08,VZ,0.81,0.81,bmo,16769000000.0,16769000000.0,2025-04-25,2000-06-30,VZ,bmo,False,True
2000-10-30,VZ,0.73,0.84,bmo,16533000000.0,19024273972.0,2025-04-25,2000-09-30,VZ,bmo,False,True
